id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;Xn;Yn;Zn;rarad;decrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max
57270;57443;102365;4523;Gl 442A;;;11.775376;-40.500354;9.2208;-1531.69;403.41;15.3;4.89;5.066;G3/G5V;0.664;-6.99949;0.412234;-5.988563;-0.759097909;0.044706967;-0.649462411;3.082786216;-0.706864525;;;Cen;1;57270;Gl 442;0.81959632;;;
57392;57565;102509;4527;;93    Leo;;11.799762;20.218931;71.3267;-145.47;-4.04;0.4;4.5;0.234;A comp SB;0.547;-66.839525;3.507123;24.651099;-0.937089828;0.049169848;0.345608293;3.08917034;0.352886923;;93;Leo;1;57392;;70.21016602;;;
57408;57581;102584;4530;;Mu  Mus;;11.80403;-66.81491;131.7523;30.77;-16.25;37;4.75;-0.849;K4III;1.522;-51.803121;2.659983;-121.112002;-0.393185705;0.020189272;-0.919240135;3.090287778;-1.166140173;Mu;;Mus;1;57408;;190.3706532;Mu;4.757;4.737
57459;57632;102647;4534;Gl 448;94Bet Leo;Denebola;11.817663;14.57206;10.9999;-499.02;-113.78;-0.2;2.14;1.933;A3Vvar;0.09;-10.633926;0.508011;2.767546;-0.966729334;0.046183238;0.251597378;3.093856966;0.25433043;Bet;94;Leo;1;57459;;14.68249968;;;
57496;57669;102776;4537;;;;11.828077;-63.788478;182.4818;-17.93;4.44;29;4.3;-2.006;B3V;-0.149;-80.518191;3.626595;-163.717351;-0.44123957;0.019873735;-0.897170847;3.09658334;-1.113318969;;;Cen;1;57496;;552.5861556;;;
57523;57696;102839;4538;;;;11.832395;-70.22579;290.6977;-7.61;-1.96;18;4.98;-2.337;G5Ib;1.36;-98.2526;4.314042;-273.556324;-0.337988914;0.014840303;-0.941033672;3.097713807;-1.225671263;;;Mus;1;57523;;749.5489498;;;
57584;57757;102870;4540;Gl 449;5Bet Vir;;11.844922;1.764718;10.929;740.96;-271.18;4.3;3.59;3.397;F8V;0.518;-10.914853;0.443379;0.336562;-0.998705554;0.040569037;0.030795315;3.100993262;0.030800138;Bet;5;Vir;1;57584;;3.812413511;;;
57630;57803;102964;4546;;;;11.852419;-45.17347;132.8021;-72.42;-8.62;2;4.47;-1.146;K4III;1.283;-93.550664;3.616395;-94.189158;-0.704436632;0.027231459;-0.709244492;3.102956104;-0.788425793;;;Cen;1;57630;;250.2649326;;;
57678;57851;103079;4549;;;;11.864237;-65.20591;111.1111;-34.37;-6.55;21;4.89;-0.339;B4V;-0.123;-46.566024;1.655874;-100.869132;-0.419094258;0.014902867;-0.907822279;3.106049951;-1.138057826;;;Mus;1;57678;;119.0145339;;;
57763;57936;103192;4552;;Bet Hya;;11.881813;-33.908124;94.9668;-58.02;2.4;-1;4.29;-0.598;Ap Si;-0.1;-78.778366;2.438319;-52.978439;-0.829535859;0.025675489;-0.557862737;3.11065141;-0.591808411;Bet;;Hya;1;57763;;151.0775732;Bet;4.309;4.269
57828;58001;103287;4554;;64Gam UMa;Phad;11.897168;53.69476;25.5037;107.76;11.16;-13;2.41;0.377;A0V SB;0.044;-15.094867;0.406425;20.552678;-0.591869689;0.015935923;0.805870442;3.114671245;0.937150353;Gam;64;UMa;1;57828;;61.54602374;;;
58309;58484;104174;4583;;Eps Cha;;11.993796;-78.221839;110.8647;-41.24;-8.48;13;4.88;-0.344;B9Vn;-0.054;-22.630021;0.036908;-108.530587;-0.204122872;0.00033291;-0.978946292;3.139968564;-1.365228635;Eps;;Cha;1;58309;;119.56388;;;
58415;58590;104321;4589;;8Pi  Vir;;12.014553;6.614322;117.7856;-0.25;-29.71;-10;4.65;-0.705;A5V;0.122;-117.000681;-0.445765;13.567178;-0.993336036;-0.003784546;0.115185371;3.145402566;0.115441704;Pi;8;Vir;1;58415;;166.7247213;;;
58583;58758;104671;4599;;The1Cru;;12.050447;-63.31293;72.0461;-152.53;6.1;-2;4.32;0.032;Am;0.28;-32.354329;-0.427074;-64.371212;-0.449078146;-0.005927788;-0.89347254;3.154799712;-1.105019088;The-1;;Cru;1;58583;;84.56682001;;;
58693;58867;104841;4603;;The2Cru;;12.072008;-63.165711;261.7801;-17.19;-0.01;16;4.72;-2.37;B2IV;-0.081;-118.149652;-2.227465;-233.590654;-0.451331679;-0.008508916;-0.892316314;3.16044422;-1.102449629;The-2;;Cru;1;58693;;772.6805851;The-2;4.727;4.707
58773;58948;104979;4608;NN 3703;9Omi Vir;;12.086817;8.732985;50.0501;-220.32;57.52;-32.2;4.12;0.623;G8III;0.967;-49.456789;-1.124272;7.599057;-0.988145658;-0.022462932;0.151829007;3.164321277;0.152419349;Omi;9;Vir;1;58773;;49.06818568;;;
58895;59072;105211;4616;Gl 455.2;Eta Cru;;12.114687;-64.61373;19.755;34.27;-37.49;9;4.14;2.662;F2III;0.353;-8.465553;-0.254271;-17.847491;-0.428527107;-0.012871222;-0.903441711;3.171617608;-1.12772233;Eta;;Cru;1;58895;;7.502396279;;;
58994;59173;105382;4618;;;;12.134788;-50.661278;134.4086;-34.07;-9.85;17;4.46;-1.182;B2IIIne;-0.163;-85.149167;-3.005868;-103.953339;-0.633509813;-0.022363658;-0.773412855;3.176880037;-0.884206109;;;Cen;1;58994;;258.7021273;V863;4.489;4.449
59016;59196;105435;4621;;Del Cen;;12.13931;-50.722425;127.2265;-47.53;-6.42;11;2.58;-2.943;B2IVne;-0.128;-80.490795;-2.936809;-98.48459;-0.632657465;-0.023083312;-0.774088653;3.178063914;-0.885273329;Del;;Cen;1;59016;;1309.784962;Del;2.626;2.496
59020;59199;105452;4623;Gl 455.3;1Alp Crv;;12.140225;-24.728875;14.9365;100.18;-39.33;2.9;4.02;3.149;F0IV/V;0.334;-13.557668;-0.497944;-6.248321;-0.907687075;-0.033337395;-0.418325645;3.178303548;-0.431600297;Alp;1;Crv;1;59020;;4.7907113;;;
59134;59316;105707;4630;;2Eps Crv;;12.168746;-22.619766;97.4659;-71.52;10.55;5;3.02;-1.924;K2III;1.326;-89.88085;-3.973272;-37.486747;-0.922177397;-0.040765765;-0.384613973;3.185770142;-0.394789399;Eps;2;Crv;1;59134;;512.3892387;;;
59267;59449;105937;4638;;Rho Cen;;12.194202;-52.36846;116.144;-42.17;-18.39;15;3.97;-1.355;B3V;-0.156;-70.823795;-3.603843;-91.980772;-0.609792973;-0.031029093;-0.791954574;3.192434584;-0.914002055;Rho;;Cen;1;59267;;303.3891184;;;
59565;59747;106490;4656;;Del Cru;;12.252427;-58.748928;105.8201;-36.68;-10.72;22;2.79;-2.333;B2IV;-0.193;-54.778605;-3.62525;-90.466;-0.517657846;-0.034258614;-0.854903747;3.207677762;-1.025362221;Del;;Cru;1;59565;;746.7925899;Del;2.794;2.784
59592;59774;106591;4660;Gl 459;69Del UMa;Megrez;12.257086;57.032617;24.6853;103.56;7.81;-13.4;3.32;1.358;A3Vvar;0.077;-13.402309;-0.903455;20.710384;-0.542926722;-0.036598907;0.838976395;3.208897599;0.995406944;Del;69;UMa;1;59592;;24.93446188;;;
59621;59803;106625;4662;;4Gam Crv;Gienah Ghurab;12.263437;-17.541929;47.1032;-159.58;22.31;-4;2.58;-0.785;B8III;-0.107;-44.805937;-3.095058;-14.197066;-0.951229152;-0.06570802;-0.301403429;3.210560407;-0.306164426;Gam;4;Crv;1;59621;;179.4733627;;;
59665;59847;106714;4667;;7    Com;;12.272372;23.945409;76.4526;-26.85;-5.91;-28;4.93;0.513;K0III;0.957;-69.694731;-4.978144;31.029412;-0.911607074;-0.065114123;0.405864706;3.212899496;0.417926226;;7;Com;1;59665;;54.30002131;;;
59674;59856;106760;4668;;;;12.27504;33.061527;96.9932;-54.87;-111.87;-42;4.99;0.056;K1III;1.14;-81.077617;-5.848085;52.913399;-0.835910322;-0.060293763;0.545537203;3.213597866;0.577032495;;;Com;1;59674;;82.71799519;;;
59746;59929;106849;4671;;Eps Mus;;12.292917;-67.960736;92.4214;-231.26;-26.37;7;4.06;-0.769;M5III;1.603;-34.578526;-2.656314;-85.667942;-0.37413982;-0.02874133;-0.926927551;3.218278156;-1.186138599;Eps;;Mus;1;59746;;176.8479378;Eps;4.18;3.99
59816;60000;106911;4674;;Bet Cha;;12.305812;-79.31224;91.4913;-38.07;12;23;4.24;-0.567;B5Vn;-0.123;-16.913371;-1.356886;-89.904352;-0.184863162;-0.014830765;-0.982654657;3.221653934;-1.38425972;Bet;;Cha;1;59816;;146.8249968;;;
59826;60009;106983;4679;;Zet Cru;;12.307298;-64.003071;109.6491;-33.19;-10.38;16;4.06;-1.14;B2.5V;-0.168;-47.906339;-3.862337;-98.554663;-0.436905903;-0.035224521;-0.898818714;3.222043117;-1.117064314;Zet;;Cru;1;59826;;248.8857318;;;
59945;60129;107259;4689;;15Eta Vir;;12.331766;-0.666803;81.367;-59.14;-23.13;2;3.89;-0.662;A2IV;0.026;-81.054806;-7.05786;-0.946921;-0.996163137;-0.086741062;-0.011637654;3.228448734;-0.011637912;Eta;15;Vir;1;59945;;160.2507239;;;
59988;60172;107328;4695;;16    Vir;;12.339161;3.312574;94.4287;-293.82;-62.85;36;4.97;0.094;K1III;1.172;-93.89987;-8.35956;5.456403;-0.99439969;-0.088527746;0.057783312;3.230384904;0.057815325;;16;Vir;1;59988;;79.87300061;;;
60017;60202;107383;4697;;11    Com;;12.345286;17.792868;88.8889;-109.67;88.5;42;4.72;-0.024;G8III;1.01;-84.291909;-7.640422;27.1625;-0.948283858;-0.085954737;0.305578087;3.231988282;0.310544132;;11;Com;1;60017;;89.04304436;;;
60075;60260;107446;4700;;Eps Cru;;12.356031;-60.401147;70.4722;-171.06;91.82;-5;3.59;-0.65;K3/K4III;1.389;-34.656852;-3.239447;-61.275879;-0.491780475;-0.045967729;-0.869504273;3.234801339;-1.05419888;Eps;;Cru;1;60075;;158.4893192;;;
60166;60351;107700;4707;;12    Com;;12.375087;25.84616;90.3342;-10.75;-8.85;1;4.78;0.001;F8:p...;0.515;-80.90623;-7.970422;39.381767;-0.89563233;-0.088232607;0.435956338;3.239790172;0.451100595;;12;Com;1;60166;;87.01617722;;;
60299;60485;107950;4716;;5    CVn;;12.400414;51.562257;118.4834;13.15;11.32;-12;4.76;-0.608;G7III;0.877;-73.252449;-7.707192;92.80608;-0.618250734;-0.065048707;0.783283397;3.246420758;0.899931149;;5;CVn;1;60299;;152.4754768;;;
60509;60697;108283;4733;;14    Com;;12.440018;27.268237;84.6024;-14.8;-10.4;-4;4.92;0.283;F0p;0.277;-74.702206;-8.643693;38.761154;-0.88297975;-0.102168414;0.458156672;3.256789114;0.475920524;;14;Com;1;60509;;67.11197197;;;
60522;60710;108257;4732;;;;12.442158;-51.450635;137.3626;-31.04;-9.83;5;4.82;-0.869;B3Vn;-0.141;-85.02997;-9.886927;-107.427413;-0.61901835;-0.071976848;-0.782071779;3.257349435;-0.897982988;;;Cen;1;60522;;193.9099079;;;
60530;60718;108248;4730;;Alp1Cru;Acrux;12.443311;-63.099092;98.7167;-35.37;-14.73;-11;0.77;-4.202;B0.5IV;-0.243;-44.363755;-5.171957;-88.034513;-0.449404761;-0.052391915;-0.891789464;3.257651282;-1.101286903;Alp-1;;Cru;1;60530;;4176.37993;;;
60554;60742;108381;4737;;15Gam Com;;12.448966;28.268423;51.2821;-83.41;-80.99;4;4.35;0.8;K2IIICN+...;1.128;-44.854517;-5.296552;24.287368;-0.874662251;-0.103282666;0.473603226;3.259131769;0.493377053;Gam;15;Com;1;60554;;41.68693835;;;
60558;60746;108382;4738;;16    Com;;12.449805;26.825699;85.1789;-11.58;-9.23;2;4.98;0.328;A4V;0.088;-75.485835;-8.930421;38.439359;-0.886203449;-0.104843113;0.451277946;3.259351272;0.468196773;;16;Com;1;60558;;64.38726829;;;
60635;60823;108483;4743;;Sig Cen;;12.467331;-50.230635;126.2626;-32.49;-12.41;8;3.91;-1.596;B3V;-0.192;-80.166328;-9.857284;-97.048731;-0.63491745;-0.078069706;-0.768626109;3.263939694;-0.876689964;Sig;;Cen;1;60635;;378.7913038;;;
60776;60965;108767;4757;;7Del Crv;Algorab;12.497739;-16.515432;26.6312;-209.97;-139.3;9;2.94;0.813;B9.5V;-0.012;-25.316094;-3.317674;-7.57057;-0.950617847;-0.124578464;-0.28427446;3.271900435;-0.288248674;Del;7;Crv;1;60776;;41.19077849;;;
60893;61084;108903;4763;;Gam Cru;Gacrux;12.519429;-57.113212;27.1518;27.94;-264.33;21;1.59;-0.579;M4III;1.6;-14.606901;-1.998688;-22.800748;-0.537971737;-0.073611621;-0.839750882;3.277578929;-0.996813589;Gam;;Cru;1;60893;;148.4567675;;;
60983;61174;109085;4775;Gl 471.2;8Eta Crv;;12.53451;-16.196007;18.2815;-424.37;-58.41;-0.8;4.3;2.99;F2V;0.388;-17.384353;-2.448661;-5.09915;-0.950925963;-0.133942018;-0.278924049;3.281527126;-0.282673656;Eta;8;Crv;1;60983;;5.54625713;;;
61008;61199;109026;4773;;Gam Mus;;12.541134;-72.132988;99.6016;-50.59;-5.16;3;3.84;-1.151;B5V;-0.157;-30.252522;-4.314584;-94.79796;-0.303735301;-0.043318421;-0.951771457;3.283261129;-1.258958146;Gam;;Mus;1;61008;;251.420103;Gam;3.85;3.83
61088;61281;109387;4787;;5Kap Dra;;12.558058;69.788238;150.3759;-58.14;11.42;-11;3.85;-2.036;B6IIIp;-0.116;-51.400013;-7.563147;141.115978;-0.341810177;-0.050294941;0.938421502;3.287691877;1.218034524;Kap;5;Dra;1;61088;;568.0675741;Kap;3.859;3.829
61124;61317;109358;4785;Gl 475;8Bet CVn;;12.562411;41.35748;8.4395;-705.06;292.93;6.6;4.24;4.608;G0V;0.588;-6.266213;-0.929293;5.576481;-0.742486285;-0.110112329;0.660759642;3.288831624;0.721824191;Bet;8;CVn;1;61124;;1.249683397;;;
61166;61359;109379;4786;;9Bet Crv;Kraz;12.573121;-23.396759;44.6628;0.86;-56;-8;2.65;-0.6;G5II;0.893;-40.529889;-6.127261;-17.73539;-0.907464131;-0.137189361;-0.397095346;3.2916353;-0.408350481;Bet;9;Crv;1;61166;;151.3561248;;;
61191;61384;109551;4795;;6    Dra;;12.578902;70.02177;184.5018;-30.4;-1.36;5;4.95;-1.38;K2III;1.312;-62.314914;-9.517033;173.398985;-0.337746916;-0.051582331;0.939822728;3.29314886;1.22211043;;6;Dra;1;61191;;310.4559588;;;
61202;61394;109485;4789;;23    Com;;12.580857;22.629259;95.057;-57.42;28.53;-16;4.8;-0.09;A0IV;0.012;-86.726287;-13.290876;36.574715;-0.912360868;-0.139820066;0.38476614;3.29366059;0.394955075;;23;Com;1;61202;;94.62371614;;;
61392;61585;109668;4798;;Alp Mus;;12.619739;-69.135564;96.7118;-39.87;-12.44;13;2.69;-2.237;B2IV-V;-0.176;-33.992375;-5.563974;-90.370102;-0.351481153;-0.05753149;-0.934426843;3.303839943;-1.206643217;Alp;;Mus;1;61392;;683.5967668;Alp;2.7;2.69
61429;61622;109787;4802;;Tau Cen;;12.628394;-48.541304;40.2414;-186.61;-6.45;5;3.85;0.827;A2V;0.049;-26.283342;-4.363283;-30.158275;-0.653141839;-0.108427714;-0.749434041;3.306105854;-0.847205574;Tau;;Cen;1;61429;;40.66305463;;;
61547;61740;110014;4813;;26Chi Vir;;12.654102;-7.995564;90.009;-77.3;-24.66;-20;4.66;-0.111;K2III;1.24;-87.830127;-15.189098;-12.519906;-0.975792721;-0.16875088;-0.139096157;3.312836164;-0.139548922;Chi;26;Vir;1;61547;;96.47171519;;;
61596;61789;110073;4817;;;;12.664594;-39.987302;111.8568;-42.01;-24.94;15;4.63;-0.613;B8II/III;-0.082;-84.409362;-14.836369;-71.88126;-0.754619853;-0.132637166;-0.642618598;3.315582845;-0.697910086;;;Cen;1;61596;;153.1792716;;;
61739;61932;110304;4819;;Gam Cen;;12.691971;-48.959888;39.9042;-187.28;-1.2;-6;2.2;-0.805;A1IV;-0.023;-25.771821;-4.720403;-30.097707;-0.645842317;-0.118293388;-0.754249102;3.322750242;-0.854511253;Gam;;Cen;1;61739;;182.8100216;;;
61748;61941;110379;4825;Gl 482A;29Gam Vir;Porrima;12.694345;-1.449375;11.685;-616.66;60.66;-19.9;2.74;2.402;F0V+...;0.368;-11.488622;-2.111702;-0.295552;-0.983194009;-0.180719042;-0.025293282;3.323371774;-0.025296363;Gam;29;Vir;1;61748;Gl 482;9.532350439;;;
61767;61960;110411;4828;;30Rho Vir;;12.698071;10.235625;36.2713;82.62;-89.51;2;4.88;2.082;A0V;0.076;-35.09965;-6.487005;6.445292;-0.967697601;-0.178846774;0.177696746;3.32434722;0.178645363;Rho;30;Vir;1;61767;;12.79970617;Rho;4.895;4.875
61773;61966;110335;4823;;;;12.699051;-59.685819;293.2551;-24.7;-3.57;13;4.91;-2.426;B6IV;-0.044;-145.54617;-26.937819;-253.158623;-0.496312494;-0.091857973;-0.863270999;3.324603683;-1.041714065;;;Cru;1;61773;;813.5795056;CH;4.917;4.897
61819;62012;110458;4831;;;;12.709858;-48.813109;58.4454;-123.27;-30.36;-12;4.66;0.826;K0III;1.075;-37.824555;-7.111282;-43.983916;-0.647177622;-0.121673938;-0.752564205;3.32743307;-0.851949464;;;Cen;1;61819;;40.70052394;;;
62075;62268;110829;4842;;Iot Cru;;12.76055;-60.981318;36.8053;112.51;-64.86;7;4.69;1.86;K1III;1.049;-17.501322;-3.531603;-32.184876;-0.475510918;-0.095953653;-0.87446308;3.340704308;-1.064324783;Iot;;Cru;1;62075;;15.70362804;;;
62127;62322;110879;4844;;Bet Mus;;12.771346;-68.108119;104.712;-40.4;-10.32;42;3.04;-2.06;B2V;-0.178;-38.249334;-7.83061;-97.161472;-0.365281286;-0.074782355;-0.927892429;3.343530592;-1.188710925;Bet;;Mus;1;62127;;580.7644175;;;
62132;62327;110956;4848;;;;12.772981;-56.488815;117.9245;-33.11;-14.62;17;4.62;-0.738;B3V;-0.15;-63.777619;-13.085451;-98.322988;-0.540834339;-0.110964651;-0.833779138;3.343958498;-0.985915814;;;Cru;1;62132;;171.8699695;;;
62239;62434;111123;4853;;Bet Cru;Becrux;12.795359;-59.688764;85.3971;-48.24;-12.82;16;1.25;-3.407;B0.5III;-0.238;-42.168771;-8.909619;-73.723149;-0.493796288;-0.104331634;-0.863298039;3.349817027;-1.04176545;Bet;;Cru;1;62239;;2008.167804;Bet;1.267;1.237
62487;62683;111597;4874;;;;12.844769;-33.999302;122.6994;-29.11;-14.29;4;4.9;-0.544;B9V;-0.031;-99.245673;-22.314159;-68.611416;-0.808852146;-0.181860376;-0.559182979;3.36275277;-0.593399771;;;Cen;1;62487;;143.7474006;;;
62566;62763;111812;4883;;31    Com;;12.861645;27.540712;89.1266;-9.5;-8.82;-1;4.93;0.18;G0III;0.681;-77.024837;-17.675955;41.210244;-0.864218281;-0.198324125;0.462378729;3.367170801;0.48067611;;31;Com;1;62566;;73.79042301;LS;4.943;4.923
62670;62867;111915;4888;;;;12.885258;-48.943315;90.2527;-79.18;-25.34;-2;4.33;-0.447;K3/K4III;1.344;-57.69358;-13.61562;-68.05595;-0.63924492;-0.150861082;-0.754059989;3.373352767;-0.854221987;;;Cen;1;62670;;131.4619288;;;
62689;62886;112033;4894;;35    Com;;12.888263;21.244943;86.8056;-42.48;-32;-7;4.89;0.197;G8III;0.904;-78.728443;-18.645343;31.454488;-0.906951199;-0.214794241;0.362355516;3.374139303;0.370794201;;35;Com;1;62689;;72.64404186;;;
62699;62896;111968;4889;Gl 488.1;;;12.890607;-40.178872;45.5581;69.64;-21.83;-2.5;4.25;0.957;A4IV;0.224;-33.866046;-8.042527;-29.392978;-0.74335949;-0.176533416;-0.645175677;3.374753117;-0.701253598;;;Cen;1;62699;;36.07447339;;;
62757;62956;112185;4905;;77Eps UMa;Alioth;12.900472;55.959821;25.31;111.74;-8.99;-9;1.76;-0.256;A0p;-0.022;-13.775959;-3.309169;20.972944;-0.544289174;-0.130745516;0.828642592;3.37733559;0.976683127;Eps;77;UMa;1;62757;;110.2554332;Eps;1.776;1.746
62785;62985;112142;4902;;40Psi Vir;;12.905879;-9.538994;166.9449;-18.26;-19.72;18;4.77;-1.343;M3IIIvar;1.59;-160.028453;-38.680014;-27.665937;-0.95857048;-0.231693295;-0.165718971;3.378751149;-0.166486859;Psi;40;Vir;1;62785;;300.0544002;Psi;4.79;4.71
62803;63003;112092;4898;;Mu 1Cru;;12.9099;-57.177924;127.0648;-30.45;-13.55;14;4.03;-1.49;B2IV-V;-0.18;-66.928408;-16.25159;-106.780004;-0.526726584;-0.127900016;-0.840358652;3.3798039;-0.997943033;Mu-1;;Cru;1;62803;;343.5579479;;;
62807;63007;112078;4897;;Lam Cru;;12.910889;-59.146701;117.6471;-33.35;-14.75;12;4.62;-0.733;B4Vn;-0.153;-58.626976;-14.251893;-100.998151;-0.498329122;-0.121141048;-0.858483983;3.380062844;-1.032304677;Lam;;Cru;1;62807;;171.0802988;Lam;4.635;4.605
62890;63090;112300;4910;;43Del Vir;;12.926725;3.39747;60.8273;-471.44;-52.81;-18;3.39;-0.53;M3III;1.571;-58.94191;-14.587593;3.604756;-0.969004214;-0.239819834;0.059262141;3.384208561;0.059297042;Del;43;Vir;1;62890;;141.9057522;;;
62925;63125;112413;4915;;12Alp2CVn;Cor Caroli;12.933807;38.31838;35.1989;-233.43;54.98;-3;2.89;0.157;A0spe...;-0.115;-26.795114;-6.684223;21.824384;-0.761248619;-0.189898633;0.620030285;3.386062718;0.66878189;Alp-2;12;CVn;1;62925;;75.37025767;Alp-2;2.943;2.863
63153;63355;112769;4920;;36    Com;;12.982068;17.409446;99.4036;-38.66;34.95;-2;4.76;-0.227;M0III;1.568;-91.732311;-24.118592;29.741363;-0.922826849;-0.242632983;0.299198047;3.398697342;0.303852146;;36;Com;1;63153;;107.3494936;;;
63259;63462;112989;4924;;37    Com;;13.004576;30.785021;202.4291;-21.59;-6.38;-13;4.88;-1.651;K1IIIp;1.165;-167.925753;-45.211219;103.606856;-0.829553424;-0.223343477;0.511817995;3.404589976;0.53729998;;37;Com;1;63259;;398.4740097;LU;4.895;4.865
63300;63503;113139;4931;;78    UMa;;13.012125;56.366338;25.4453;108.36;2.67;-10;4.93;2.902;F2V;0.368;-13.601724;-3.690939;21.18558;-0.534547598;-0.145053861;0.832593053;3.406566278;0.983778181;;78;UMa;1;63300;;6.01450652;;;
63405;63608;113226;4932;;47Eps Vir;Vindemiatrix;13.036278;10.95915;33.6022;-275.05;19.96;-14;2.85;0.218;G8IIIvar;0.934;-31.782664;-8.840495;6.38806;-0.945850688;-0.263092744;0.190108386;3.412889543;0.191273257;Eps;47;Vir;1;63405;;71.25248248;;;
63411;63613;112985;4923;;Del Mus;;13.037759;-71.548855;27.8707;263.58;-23.28;37;3.61;1.384;K2III;1.19;-8.497455;-2.367379;-26.438289;-0.304888467;-0.084941498;-0.94860513;3.413277236;-1.248763098;Del;;Mus;1;63411;;24.34445184;;;
63521;63724;113314;4933;;Xi 1Cen;;13.059256;-49.527264;67.6133;-46.58;-11.24;0;4.83;0.68;A0V;0.029;-42.210157;-12.01494;-51.434446;-0.624287781;-0.177700837;-0.760714919;3.418905159;-0.864413818;Xi-1;;Cen;1;63521;;46.55860935;;;
63742;63945;113703;4940;;;;13.104642;-48.463289;119.6172;-29.72;-14.68;6;4.71;-0.679;B5V;-0.148;-76.02441;-22.619947;-89.537224;-0.6355642;-0.189102796;-0.748531348;3.43078738;-0.845843963;;;Cen;1;63742;;162.7796086;;;
63801;64004;113791;4942;;Xi 2Cen;;13.11518;-49.906246;143.2665;-26.24;-12.43;14;4.27;-1.511;B1.5V;-0.182;-88.364964;-26.557271;-109.597766;-0.616787344;-0.18536972;-0.764992277;3.433546069;-0.871028309;Xi-2;;Cen;1;63801;;350.2676269;;;
63819;64022;113996;4954;;41    Com;;13.119646;27.624741;101.626;33.27;-68.21;-16;4.8;-0.235;K5III;1.482;-86.200274;-26.016708;47.121741;-0.848210832;-0.256004448;0.463678006;3.434715407;0.482142683;;41;Com;1;63819;;108.1433951;;;
63963;64166;114149;4958;;45Psi Hya;;13.150909;-23.11807;70.9723;-19.97;-39.9;-19;4.94;0.685;K0III;1.048;-62.332323;-19.370955;-27.865588;-0.878262688;-0.272936836;-0.39262625;3.442899843;-0.403486433;Psi;45;Hya;1;63963;;46.34469197;;;
64034;64238;114330;4963;;51The Vir;;13.165831;-5.53901;96.8054;-35.08;-32.8;-3;4.38;-0.549;A1V;-0.008;-91.90017;-28.953908;-9.343987;-0.949328963;-0.299093935;-0.096523407;3.446806488;-0.096673954;The;51;Vir;1;64034;;144.4109084;;;
64037;64241;114378;4968;Gl 501A;42Alp Com;;13.166469;17.529431;17.8253;-445.95;129.69;-11.6;4.32;3.065;F5V;0.455;-16.211012;-5.110375;5.368871;-0.909438383;-0.28669223;0.301193865;3.446973582;0.305946294;Alp;42;Com;1;64037;Gl 501;5.17606832;;;
64189;64394;114710;4983;Gl 502;43Bet Com;;13.197904;27.878183;9.1291;-801.94;882.7;5.1;4.23;4.428;G0V;0.572;-7.676072;-2.489414;4.268726;-0.84083557;-0.272689969;0.467595491;3.455203216;0.486566084;Bet;43;Com;1;64189;;1.475027102;;;
64202;64408;114613;4979;Gl 501.2;;;13.200901;-37.803022;20.6697;-382.44;47.01;-15;4.85;3.273;G3V;0.693;-15.531004;-5.050305;-12.669384;-0.751389909;-0.244333735;-0.612944745;3.455987801;-0.659787197;;;Cen;1;64202;;4.273660315;;;
64220;64425;114529;4975;;;;13.204892;-59.920579;116.144;-28.54;-17.46;12;4.58;-0.745;B8V;-0.073;-55.33929;-18.059147;-100.503154;-0.476471363;-0.155489281;-0.865332294;3.45703274;-1.045811391;;;Cen;1;64220;;172.9816359;V831;4.67;4.52
64335;64540;115004;4997;;;;13.228597;40.152885;140.8451;-52.19;15.5;-21;4.94;-0.804;K0III;1.061;-102.130763;-34.031654;90.82094;-0.725128265;-0.241624693;0.644828539;3.463238723;0.700800052;;;CVn;1;64335;;182.6417249;;;
64378;64583;114837;4989;Gl 503A;;;13.237578;-59.103235;18.1984;-249.62;-154.6;-64.8;4.9;3.6;F7IV;0.489;-8.858292;-2.974795;-15.615439;-0.486762133;-0.163464645;-0.858066588;3.465589933;-1.031546051;;;Cen;1;64378;Gl 503;3.16227766;;;
64456;64661;114911;4993;;Eta Mus;;13.25416;-67.894589;117.3709;-36.92;-10.63;-8;4.79;-0.558;B8V;-0.078;-41.808581;-14.24278;-108.743263;-0.356209086;-0.121348477;-0.926492538;3.469930987;-1.184984123;Eta;;Mus;1;64456;;145.6129499;Eta;4.843;4.783
64615;64820;115211;5002;;;;13.286952;-66.783438;366.3004;-15.27;-6.34;-10;4.86;-2.959;K2Ib/II;1.48;-136.279795;-47.735769;-336.637835;-0.372043806;-0.130318637;-0.919021205;3.478515812;-1.165590878;;;Mus;1;64615;;1329.229588;;;
64639;64844;115604;5017;;20    CVn;;13.292379;40.572608;81.0373;-125.67;18.45;8;4.72;0.177;F3III;0.306;-58.064795;-20.431424;52.70761;-0.716519368;-0.252123701;0.650411724;3.479936637;0.708125588;;20;CVn;1;64639;;73.99459543;AO;4.74;4.71
64647;64852;115521;5015;;60Sig Vir;;13.293412;5.469869;207.0393;-7.16;10;-27;4.78;-1.8;M2III;1.638;-194.393291;-68.461175;19.735435;-0.938919765;-0.330667535;0.095322168;3.480207082;0.095467229;Sig;60;Vir;1;64647;;457.0881896;;;
