id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
10800,10826,14386,681,,68Omi Cet,Mira,2.322442,-2.977643,91.6590,10.33,-239.48,64.0,6.470,1.659,M5e-M9e,0.966,75.131148,52.288786,-4.761374,0.00004649,0.00003795,-0.00010967,0.6080139982109655,-0.051969667028267504,0.000000050081253201388894,-0.000001161031802,Omi,68,Cet,1,10800,,18.897310544316767,Omi,8.511,4.871
11380,11407,15371,721,,Kap Eri,,2.449755,-47.703840,155.7632,19.97,-5.44,28.0,4.240,-1.722,B5IV,-0.136,83.993856,62.712836,-115.214518,0.00000399,0.00002179,-0.00002395,0.641344257151305,-0.83258907477131,0.00000009681729200694444,-0.000000026373864,Kap,,Eri,1,11380,,425.40246294406796,,,
11457,11484,15318,718,,73Xi 2Cet,,2.469317,8.460054,59.2066,41.72,-14.46,11.0,4.300,0.438,B9III,-0.053,46.745585,35.276211,8.710480,0.00000216,0.00001663,-0.00000245,0.6464657508123409,0.1476557885894925,0.0000002022642675277778,-0.000000070104058,Xi-2,73,Cet,1,11457,,58.1835211048072,,,
11734,11767,8890,424,,1Alp UMi,Polaris,2.529750,89.264109,132.6260,44.22,-11.74,-17.0,1.970,-3.643,F7:Ib-IIv SB,0.636,1.343100,1.047629,132.614909,-0.00001171,0.00002692,-0.00001748,0.6622870748653336,1.5579526129751475,0.00000021438460954166665,-0.000000056917126,Alp,1,UMi,1,11734,,2495.743794831569,Alp,1.993,1.953
12193,12225,16555,778,,Eta Hor,,2.623425,-52.543086,45.5581,111.29,1.05,-3.0,5.300,2.007,A6V,0.289,21.424846,17.568246,-36.164495,-0.00001689,0.00001794,0.00000258,0.6868110400550196,-0.9170498464577488,0.0000005395491450902778,0.000000005090543,Eta,,Hor,1,12193,,13.715132259364845,,,
12355,12387,16582,779,,82Del Cet,,2.658044,0.328511,199.2032,14.44,-2.53,13.0,4.080,-2.416,B2IV,-0.212,152.884758,127.698502,1.142144,0.00000128,0.00001923,-0.00000237,0.6958741675620854,0.0057335916743725,0.00000007000709547222222,-0.000000012265786,Del,82,Cet,1,12355,,806.1205638638912,Del,4.092,4.062
12360,12394,16978,806,,Eps Hyi,,2.659799,-68.266946,46.5549,87.40,0.56,6.0,4.120,0.780,B9III,-0.061,13.225285,11.057012,-43.245786,-0.00001082,0.00001667,-0.00000565,0.696333620612622,-1.191482980244135,0.00000042372715680555555,0.000000002714956,Eps,,Hyi,1,12360,,42.46195639463128,,,
12381,12413,16754,789,,,,2.663326,-42.891670,35.6888,92.11,-15.07,18.0,4.740,1.977,A2V,0.061,20.044606,16.789617,-24.290419,-0.00000125,0.00001974,-0.00001444,0.6972570744164601,-0.7486008602874338,0.00000044656188115972224,-0.000000073061421,,,Eri,1,12381,,14.099379493587232,,,
12451,12484,16920,802,,Zet Hor,,2.677666,-54.549911,49.0918,32.76,5.24,-1.0,5.210,1.755,F4IV,0.411,21.758710,18.364799,-39.991207,-0.00000471,0.00000623,0.00000156,0.7010114197184153,-0.952075560712935,0.00000015882496175,0.000000025404236,Zet,,Hor,1,12451,,17.298163592151013,,,
12452,12486,16815,794,,Iot Eri,,2.677781,-39.855375,46.1894,135.17,-27.34,-9.0,4.110,0.787,K0III,1.006,27.095858,22.870882,-29.600515,-0.00002792,0.00001604,0.00000120,0.701041347073205,-0.695607525795525,0.0000006553226520069443,-0.00000013254806,Iot,,Eri,1,12452,,42.18907465677975,,,
12620,12653,17051,810,Gl 108,Iot Hor,,2.709265,-50.800294,17.1674,333.73,219.21,15.5,5.400,4.226,G3IV,0.561,8.233473,7.066778,-13.303946,0.00000024,0.00003681,-0.00000075,0.709283853226091,-0.8866323868493963,0.0000016179686961180558,0.000001062760069,Iot,,Hor,1,12620,,1.7766423082036151,,,
12673,12706,16970,804,Gl 106.1A,86Gam Cet,,2.721678,3.235818,24.4081,-146.43,-145.27,-5.1,3.470,1.532,A3V,0.093,18.440324,15.931398,1.377729,0.00000812,-0.00001588,-0.00001746,0.7125335102641163,0.05647568647271125,-0.0000007099126724375,-0.000000704288833,Gam,86,Cet,1,12673,Gl 106.1,21.242224773886967,,,
12737,12770,17081,811,,89Pi  Cet,,2.735375,-13.858696,120.4819,-7.58,-8.40,15.0,4.240,-1.165,B7IV,-0.122,88.240919,76.789504,-28.858845,0.00001326,0.00000567,-0.00000844,0.7161194994473264,-0.24187988033805377,-0.000000036748876986111106,-0.000000040724349,Pi,89,Cet,1,12737,,254.6830252585042,,,
12795,12828,17094,813,Wo 9099,87Mu  Cet,,2.749039,10.114146,25.7732,285.17,-30.40,30.4,4.270,2.214,F1III-IV,0.311,19.080598,16.724750,4.526074,0.00000003,0.00004741,0.00000172,0.7196966752527623,0.1765251463956175,0.000001382543172840278,-0.000000147383358,Mu,87,Cet,1,12795,,11.334438229710342,,,
12810,12843,17206,818,Gl 111,1Tau1Eri,,2.751715,-18.572563,14.2207,330.93,36.28,25.6,4.470,3.705,F5/F6V,0.481,10.131041,8.892749,-4.529443,0.00000420,0.00003404,-0.00000597,0.7203973354467393,-0.32415236695897376,0.0000016043939130625,0.000000175890403,Tau-1,1,Eri,1,12810,,2.8707805820246897,,,
13114,13147,17652,841,,Bet For,,2.818169,-32.405898,52.9381,86.96,158.96,17.0,4.450,0.831,G8III,0.981,33.071703,30.064017,-28.370335,0.00001203,0.00004109,0.00002512,0.7377950459472953,-0.5655896107265225,0.00000042159397661111106,0.000000770659826,Bet,,For,1,13114,,40.513522022926395,,,
13176,13209,17573,838,,41    Ari,,2.833063,27.260507,50.7872,65.47,-116.59,4.0,3.610,0.081,B8Vn,-0.100,33.287607,30.498162,23.262430,0.00000149,0.00002322,-0.00002364,0.7416942123157708,0.4757856031126375,0.0000003174075166597222,-0.00000056524427,,41,Ari,1,13176,,80.83510373900673,,,
13234,13268,17506,834,,15Eta Per,,2.844945,55.895496,269.5418,16.64,-13.76,-1.0,3.770,-3.383,K3Ib comp SB,1.690,111.116108,102.442422,223.184985,-0.00000421,0.00002569,-0.00001093,0.7448048908887189,0.9755604422843326,0.00000008067299644444444,-0.000000066710362,Eta,15,Per,1,13234,,1964.264645879858,,,
13468,13502,18242,868,,,,2.897981,-49.889646,210.0840,131.21,35.74,60.0,7.220,0.608,M7e,1.044,98.227976,93.116801,-160.673702,-0.00004304,0.00014333,-0.00002348,0.7586895800852647,-0.8707385898664212,0.0000006361240302569445,0.000000173272409,,,Hor,1,13468,,49.75079213514408,R,9.822,5.562
13497,13531,17878,854,,18Tau Per,,2.904295,52.762479,77.9423,-1.99,-4.53,2.0,3.930,-0.529,G4III...,0.758,34.175398,32.504346,62.052515,0.00000240,0.00000125,0.00000059,0.7603426015818179,0.9208789768319837,-0.000000009647792243055556,-0.000000021962059,Tau,18,Per,1,13497,,141.77511231219995,Tau,3.945,3.925
13667,13701,18322,874,,3Eta Eri,,2.940458,-8.898144,41.8585,77.73,-219.99,-20.0,3.890,0.781,K1III-IV,1.088,29.694338,28.782724,-6.474577,-0.00003045,-0.00000754,-0.00004094,0.7698101253996465,-0.15530191723913125,0.0000003768456738958334,-0.000001066541615,Eta,3,Eri,1,13667,,42.42286549229506,,,
13813,13847,18622,897,,The1Eri,Acamar,2.971023,-40.304672,49.4315,-53.53,25.71,12.0,2.880,-0.590,A4III+...,0.128,26.857490,26.453029,-31.974932,0.00001851,0.00000023,-0.00000324,0.777812118193322,-0.7034492363510262,-0.0000002595207632013889,0.000000124645597,The-1,,Eri,1,13813,,149.96848355023724,,,
13850,13884,18866,909,,Bet Hor,,2.979939,-64.071284,90.3342,22.96,5.39,24.0,4.980,0.201,A5III,0.126,28.076248,27.782942,-81.241239,0.00000207,0.00001619,-0.00002104,0.7801461309906842,-1.1182548613497512,0.00000011131322105555556,0.000000026131457,Bet,,Hor,1,13850,,72.37690370745293,,,
13920,13954,18604,896,,91Lam Cet,,2.995250,8.907365,176.6784,9.22,-14.92,10.0,4.710,-1.526,B6III,-0.109,123.577264,123.270329,27.356434,0.00000298,0.00001412,-0.00001104,0.7841547361234368,0.15546284307574124,0.000000044699821347222227,-0.000000072334201,Lam,91,Cet,1,13920,,355.1403349828821,,,
14100,14135,18884,911,,92Alp Cet,Menkar,3.037992,4.089734,76.3942,-11.81,-78.76,-26.0,2.540,-1.875,M2III,1.630,53.342561,54.414384,5.448321,-0.00001399,-0.00002052,-0.00003099,0.7953445140056629,0.0713793229065275,-0.00000005725649567361112,-0.000000381839254,Alp,92,Cet,1,14100,,489.77881936844614,Alp,2.561,2.521
14112,14146,18978,919,Gl 121,11Tau3Eri,,3.039863,-23.624472,27.1739,-145.96,-55.76,-9.8,4.080,1.909,A4V,0.163,17.419759,17.787178,-10.889644,0.00000525,-0.00002212,-0.00000271,0.7958343542020788,-0.412324813405945,-0.0000007076340481388889,-0.000000270332108,Tau-3,11,Eri,1,14112,,15.010667325703686,,,
14206,14240,19319,934,,Mu  Hor,,3.060239,-59.737775,43.4028,-72.81,-63.89,17.0,5.120,1.932,F0IV,0.349,15.220957,15.708683,-37.488345,0.00000902,-0.00001271,-0.00002179,0.801168756312643,-1.042620864290275,-0.0000003529928408125,-0.00000030974746,Mu,,Hor,1,14206,,14.69602898979651,,,
14292,14328,18925,915,,23Gam Per,,3.079942,53.506440,74.5712,0.50,-4.19,3.0,2.910,-1.453,G8III+...,0.716,30.696986,32.009546,59.949578,0.00000198,0.00000232,0.00000157,0.8063268792105985,0.9338635492551862,0.0000000024240684027777777,-0.000000020313693,Gam,23,Per,1,14292,,332.04733579750683,Gam,2.922,2.902
14318,14354,19058,921,,25Rho Per,,3.086270,38.840274,94.3396,128.69,-106.61,28.0,3.320,-1.553,M3IIIvar,1.528,50.772204,53.119196,59.165375,-0.00000601,0.00007889,-0.00002002,0.8079835981838482,0.67789065947619,0.0000006239067255069444,-0.000000516859864,Rho,25,Per,1,14318,,364.0826637894008,Rho,3.462,3.262
14540,14576,19356,936,,26Bet Per,Algol,3.136148,40.955648,27.5710,2.39,-1.44,4.0,2.090,-0.112,B8V,-0.003,14.189428,15.238793,18.072114,0.00000196,0.00000257,0.00000254,0.821041501386661,0.7148108979134763,0.000000011587046965277778,-0.000000006981317,Bet,26,Per,1,14540,,96.56060985415496,Bet,2.213,2.073
14632,14668,19476,941,,27Kap Per,,3.158258,44.857544,34.5662,173.01,-142.05,29.0,3.790,1.097,K0III,0.980,16.593574,18.028979,24.381331,0.00000428,0.00004746,0.00000405,0.8268300972913014,0.7829118300689613,0.0000008387761487291667,-0.000000688677833,Kap,27,Per,1,14632,,31.71027438947892,,,
14802,14838,19787,951,,57Del Ari,,3.193822,19.726677,52.0291,154.61,-8.39,25.0,4.350,0.769,K2IIIvar,1.033,32.830084,36.343153,17.561644,-0.00001233,0.00004453,0.00000664,0.8361406877412756,0.3442954700861638,0.0000007495704315069446,-0.000000040675867,Del,57,Ari,1,14802,,42.89434099967816,,,
14843,14879,20010,963,Gl 127A,Alp For,,3.201249,-28.987618,14.2369,371.49,612.26,-20.0,3.800,3.033,F8V,0.543,8.329775,9.257280,-6.899408,-0.00001733,0.00001907,0.00004687,0.8380850470504916,-0.5059293771979,0.0000018010343418958332,0.00000296832024,Alp,,For,1,14843,Gl 127,5.330893422367013,,,
15436,15474,20720,1003,,16Tau4Eri,,3.325278,-21.757864,93.3707,51.35,32.20,42.0,3.700,-1.151,M3/M4III,1.614,55.881991,66.313063,-34.611249,0.00001142,0.00004962,-0.00000239,0.8705556573284685,-0.37974636103745624,0.00000024895182496527776,0.000000156110005,Tau-4,16,Eri,1,15436,,251.42010301590201,Tau-4,3.73,3.66
15471,15510,20794,1008,Gl 139,,82 G. Eri,3.331944,-43.069784,6.0434,3038.08,726.34,86.7,4.260,5.354,G8V,0.711,2.839238,3.381499,-4.127499,-0.00001715,0.00011797,-0.00004501,0.8723007989903294,-0.7517095357877388,0.000014729027466222223,0.000003521395687,,,Eri,1,15471,,0.6286370884130494,,,
15824,15863,20902,1017,,33Alp Per,Mirphak,3.405378,49.861180,155.2795,24.11,-26.01,-2.0,1.790,-4.166,F5Ib,0.481,62.885098,77.880689,118.708804,-0.00000555,0.00002202,-0.00001419,0.8915260037750609,0.8702417516246674,0.00000011688857838194444,-0.000000126100038,Alp,33,Per,1,15824,,4040.173353730007,,,
15861,15900,21120,1030,,1Omi Tau,,3.413554,9.028870,89.2061,-74.25,-80.31,-21.0,3.610,-1.142,G8III,0.887,55.200207,68.663325,13.999272,0.00001515,-0.00003240,-0.00003767,0.8936663372261192,0.1575835061536725,-0.0000003599741578125,-0.000000389353866,Omi,1,Tau,1,15861,,249.34461880978301,,,
16044,16083,21364,1038,,2Xi  Tau,,3.452820,9.732680,64.1026,53.61,-38.12,-2.0,3.730,-0.304,B9Vn,-0.082,39.077692,49.645163,10.836642,-0.00001310,0.00001029,-0.00001202,0.9039461732003738,0.16986730590396876,0.00000025990861414583335,-0.000000184810975,Xi,2,Tau,1,16044,,115.23913771994866,Xi,3.812,3.722
16187,16228,21291,1035,,,,3.484482,59.940330,595.2381,-0.82,-1.85,-7.0,4.210,-4.663,B9Ia,0.419,182.465205,235.803468,515.181030,0.00000250,-0.00000063,-0.00000887,0.9122351602146185,1.0461561135207862,-0.000000003975472180555556,-0.000000008969053,,,Cam,1,16187,,6385.574850788397,CS,4.242,4.182
16241,16281,21389,1040,,,,3.498540,58.878750,769.2308,-1.94,-1.14,-6.0,4.550,-4.880,A0Ia SB:,0.489,242.150448,315.326967,658.519557,0.00000602,-0.00000404,-0.00000745,0.9159156907028778,1.0276280396398436,-0.000000009405385402777778,-0.000000005526875,,,Cam,1,16241,,7798.301105232594,CE,4.569,4.529
16496,16537,22049,1084,Gl 144,18Eps Eri,,3.548848,-9.458262,3.2161,-976.44,17.97,16.9,3.720,6.183,K2V,0.881,1.898970,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,0.9290861752463538,-0.1650778156910925,-0.000004733914702416666,0.000000087121018,Eps,18,Eri,1,16496,,0.2929543829769431,Eps,3.735,3.715
16570,16611,22203,1088,,19Tau5Eri,,3.563132,-21.632883,89.9281,44.91,-27.47,14.0,4.260,-0.509,B9V,-0.106,49.785855,67.151682,-33.152769,-0.00001043,0.00001881,-0.00001641,0.9328256951359595,-0.3775650293102825,0.0000002177298239375,-0.000000133178318,Tau-5,19,Eri,1,16570,,139.1874248839297,,,
16829,16870,22663,1106,,,,3.618244,-40.274545,70.7714,2.77,-14.23,12.0,4.570,0.321,K0III,1.023,31.528759,43.834385,-45.750304,0.00000285,0.00000559,-0.00001166,0.9472541595067158,-0.7029234196536275,0.000000013429338951388888,-0.000000068988986,,,Eri,1,16829,,64.8037294192291,,,
17316,17358,22928,1122,,39Del Per,,3.715416,47.787551,158.2278,23.83,-41.93,4.0,3.010,-2.986,B5III SB,-0.125,59.860731,87.855481,117.192812,-0.00000014,0.00003225,-0.00001858,0.9726935148971256,0.83405011127921,0.00000011553110007638888,-0.000000203282376,Del,39,Per,1,17316,,1362.6991969948704,Del,3.02,3
17336,17378,23249,1136,Gl 150,23Del Eri,,3.720806,-9.763395,9.0408,-91.71,742.23,-5.1,3.520,3.739,K0IV,0.915,5.006502,7.370189,-1.533131,0.00000354,-0.00000195,0.00003294,0.9741048015520187,-0.17040338171491623,-0.0000004446226264375,0.000003598432581,Del,23,Eri,1,17336,,2.782274657675122,Del,3.531,3.511
17398,17440,23817,1175,Gl 154.2,Bet Ret,,3.736593,-64.806903,29.8597,308.39,78.72,50.8,3.840,1.465,K0IV SB,1.133,7.098485,10.543736,-27.019807,-0.00001892,0.00005183,-0.00004216,0.9782377562729578,-1.1310938276033713,0.0000014951169094652777,0.000000381645329,Bet,,Ret,1,17398,,22.59435770220978,,,
17406,17448,23180,1131,,38Omi Per,,3.738648,32.288248,343.6426,8.11,-10.32,19.0,3.840,-3.841,B1III,0.022,162.113525,241.065988,183.566740,0.00000308,0.00002879,-0.00000415,0.9787756370359081,0.5635362392132537,0.00000003931838949305555,-0.000000050032771,Omi,38,Per,1,17406,,2995.021883751126,Omi,3.862,3.822
17457,17499,23302,1142,,17    Tau,,3.747927,24.113339,124.0695,21.55,-44.92,12.0,3.720,-1.748,B6III,-0.105,62.965631,94.124106,50.687766,0.00000159,0.00002569,-0.00001965,0.9812049121767964,0.42085716243983123,0.00000010447734815972222,-0.000000217778305,,17,Tau,1,17457,,435.7124805030843,,,
17487,17529,23230,1135,,41Nu  Per,,3.753232,42.578549,170.6485,-14.59,1.75,-13.0,3.770,-2.391,F5IIvar,0.425,69.722894,104.539005,115.460753,0.00000407,-0.00001566,-0.00000793,0.9825938160747351,0.7431358632370912,-0.00000007073431599305555,0.000000008484239,Nu,41,Per,1,17487,,787.7710195856797,,,
17532,17573,23408,1149,,20    Tau,,3.763779,24.367748,117.5088,21.09,-45.03,8.0,3.870,-1.480,B8III,-0.063,59.147180,89.215057,48.483190,-0.00000005,0.00002167,-0.00001999,0.9853551086630458,0.42529744177350004,0.00000010224720522916667,-0.0000002183116,,20,Tau,1,17532,,340.4081897010009,,,
17609,17651,23754,1173,Gl 155,27Tau6Eri,,3.780804,-23.249723,17.6274,-159.86,-528.54,6.9,4.220,2.989,F3/F5V,0.434,8.889125,13.538595,-6.958253,0.00000519,-0.00001698,-0.00004428,0.9898122695474398,-0.4057842092994863,-0.0000007750231497361111,-0.000002562434227,Tau-6,27,Eri,1,17609,,5.551367774352111,,,
17637,17678,24512,1208,,Gam Hyi,,3.787295,-74.238962,65.6168,51.07,115.27,16.0,3.260,-0.825,M2III,1.590,9.756821,14.915528,-63.149939,0.00000816,0.00004214,-0.00000579,0.9915114594505333,-1.2957143241086213,0.0000002475943466597222,0.000000558844729,Gam,,Hyi,1,17637,,186.20871366628674,,,
17661,17702,23630,1165,,25Eta Tau,Alcyone,3.791410,24.105137,123.6094,19.35,-43.11,10.0,2.850,-2.610,B7III,-0.086,61.664507,94.489136,50.483636,0.00000116,0.00002299,-0.00001940,0.9925887748501628,0.42071400922220126,0.00000009381144718750002,-0.000000209003177,Eta,25,Tau,1,17661,,963.8290236239706,,,
17805,17847,23850,1178,,27    Tau,,3.819373,24.053415,117.2333,17.77,-44.70,9.0,3.620,-1.725,B8III,-0.070,57.849417,90.077197,47.782936,0.00000164,0.00002124,-0.00001945,0.9999094198246715,0.41981129577249376,0.00000008615139103472223,-0.000000216711715,,27,Tau,1,17805,,426.57951880159254,,,
17833,17874,24160,1195,,,,3.824237,-36.200250,64.3501,-49.42,-56.63,2.0,4.170,0.127,G8III,0.927,28.005042,43.728900,-38.005771,0.00000825,-0.00001571,-0.00001546,1.001182820544442,-0.6318135533123862,-0.0000002395949209305556,-0.000000274549987,,,Eri,1,17833,,77.481853277562,,,
17842,17884,23475,1155,,,,3.825357,65.525972,243.9024,-2.50,-13.98,-3.0,4.390,-2.546,M1III,1.870,54.468786,85.106118,221.987540,0.00000991,0.00001001,-0.00000964,1.0014760289470075,1.14364396295167,-0.000000012120342013888889,-0.000000067776952,,,Cam,1,17842,,908.6570489581454,BE,4.483,4.323
17917,17959,23401,1148,,Gam Cam,,3.839302,71.332266,110.0110,18.27,-42.00,-1.0,4.590,-0.617,A2IVn,0.064,18.873061,29.727281,104.223388,0.00000297,0.00002286,-0.00000814,1.0051268570352703,1.2449828973097314,0.00000008857545943749999,-0.000000203621745,Gam,,Cam,1,17917,,153.74464569916873,,,
18171,18216,24587,1213,,33Tau8Eri,,3.895195,-24.612230,115.6069,30.93,-7.18,23.0,4.640,-0.675,B5V,-0.136,55.029310,89.546639,-48.147454,-0.00000445,0.00002587,-0.00001345,1.0197595920876248,-0.42956444858419246,0.00000014995287139583332,-0.000000034809622,Tau-8,33,Eri,1,18171,,162.18100973589299,Tau-8,4.655,4.625
18201,18246,24398,1203,,44Zet Per,,3.902200,31.883635,230.4147,4.41,-9.15,20.0,2.840,-3.973,B1Ib,0.271,102.130978,166.878316,121.704179,0.00000768,0.00002199,0.00000213,1.021593644077479,0.5564744158460538,0.0000000213802833125,-0.000000044360451,Zet,44,Per,1,18201,,3382.2055666965434,,,
18485,18532,24760,1220,,45Eps Per,,3.964230,40.010215,195.6947,12.61,-24.06,1.0,2.900,-3.558,B0.5V,-0.199,76.156467,129.099690,125.816858,-0.00000245,0.00001939,-0.00001682,1.0378330199312948,0.6983099793460038,0.00000006113500511805555,-0.000000116646171,Eps,45,Per,1,18485,,2307.809729698403,Eps,2.916,2.886
18497,18543,25025,1231,,34Gam Eri,Zaurak,3.967157,-13.508515,62.3441,60.51,-111.34,62.0,2.970,-1.004,M1IIIb Ca-1,1.588,30.760217,52.235828,-14.563080,0.00001154,0.00005563,-0.00004753,1.0385992839066334,-0.23576806917607127,0.00000029336075810416665,-0.000000539791551,Gam,34,Eri,1,18497,,219.5836500973188,Gam,3,2.95
18550,18597,25422,1247,,Del Ret,,3.979095,-61.400185,161.2903,9.79,-14.39,-1.0,4.560,-1.478,M2III,1.590,38.969270,66.651739,-141.610379,-0.00001184,-0.00000509,-0.00000449,1.0417247183035192,-1.07163539744102,0.000000047463259326388886,-0.000000069764688,Del,,Ret,1,18550,,339.7817118270833,,,
18567,18614,24912,1228,,46Xi  Per,,3.982750,35.791033,381.6794,1.92,2.30,70.0,3.980,-3.928,O7.5Iab:,0.016,156.010150,267.421217,223.218208,0.00002494,0.00004980,0.00004532,1.0426815704486982,0.6246713605687475,0.000000009308422666666665,0.000000011150714,Xi,46,Per,1,18567,,3244.890156605363,Xi,3.99,3.97
18626,18673,25267,1240,,36Tau9Eri,,3.998745,-24.016215,100.4016,11.41,17.08,24.0,4.620,-0.389,Ap Si,-0.121,45.881115,79.408177,-40.863054,0.00000810,0.00002512,-0.00000240,1.0468690460258583,-0.41916202944596004,0.00000005531724095138889,0.000000082806176,Tau-9,36,Eri,1,18626,,124.62351604865141,Tau-9,4.637,4.597
18677,18724,25204,1239,,35Lam Tau,,4.011338,12.490347,148.3680,-8.15,-11.98,18.0,3.410,-2.447,B3V + A,-0.099,72.055648,125.663969,32.088342,0.00001495,0.00001429,-0.00000443,1.050165762267244,0.2179976717940675,-0.00000003951231496527778,-0.000000058080678,Lam,35,Tau,1,18677,,829.468695095263,Lam,3.493,3.393
18697,18744,25705,1264,,Gam Ret,,4.014946,-62.159284,143.8849,1.80,34.95,-7.0,4.480,-1.310,M4III,1.500,33.370231,58.324809,-127.230070,0.00000795,0.00001643,0.00001772,1.0511104373581548,-1.0848841693791664,0.00000000872664625,0.000000169442381,Gam,,Ret,1,18697,,291.0717118066608,Gam,4.587,4.397
18860,18907,25490,1251,,38Nu  Tau,,4.052606,5.989305,35.8551,5.52,-1.63,-6.0,3.910,1.137,A1V,0.032,17.402678,31.124499,3.741217,-0.00000380,-0.00000483,-0.00000092,1.0609696511650075,0.10453309385345749,0.000000026761715166666663,-0.000000007902462,Nu,38,Tau,1,18860,,30.563282803659664,,,
19296,19343,25940,1273,,48    Per,,4.144357,47.712513,146.1988,20.19,-33.26,1.0,3.960,-1.865,B3Ve,-0.025,45.931031,86.988502,108.154671,-0.00000419,0.00002271,-0.00001510,1.0849901114839684,0.8327404400709875,0.00000009788388210416667,-0.00000016124903,,48,Per,1,19296,,485.28850016212095,MX,3.974,3.954
19465,19515,26612,1302,,Del Hor,,4.180708,-41.993573,54.8246,199.09,69.10,37.0,4.930,1.235,A9V,0.334,18.681766,36.211985,-36.680469,-0.00002850,0.00006017,-0.00001167,1.0945068166361205,-0.7329261166952863,0.0000009652155566180556,0.000000335006253,Del,,Hor,1,19465,,27.925438412373378,,,
19538,19587,26574,1298,,38Omi1Eri,,4.197761,-6.837581,37.3134,11.92,81.28,11.0,4.040,1.181,F2II-III,0.327,16.838836,33.000244,-4.442368,0.00000395,0.00001249,0.00001326,1.098971297660669,-0.11933830300510874,0.00000005778979072222222,0.000000394056559,Omi-1,38,Eri,1,19538,,29.349452222697927,Omi-1,4.062,4.022
19697,19747,26967,1326,,Alp Hor,,4.233363,-42.294368,35.2609,41.89,-203.65,22.0,3.850,1.114,K1III,1.085,11.637776,23.342255,-23.728596,-0.00000943,-0.00000287,-0.00004089,1.1082917630239444,-0.7381759740767749,0.00000020308845078472226,-0.00000098732306,Alp,,Hor,1,19697,,31.21763510848165,,,
19730,19780,27256,1336,,Alp Ret,,4.240404,-62.473858,49.5540,41.64,49.72,36.0,3.330,-0.145,G7III,0.915,10.180685,20.514413,-43.944776,0.00000331,0.00002918,-0.00002713,1.110135242418645,-1.0903745178180912,0.00000020187641658333335,0.000000241049361,Alp,,Ret,1,19730,,99.54054173515264,,,
